listing_id,listing_package_type,ask_price,listing_status,plus_price,premium_price,raketen_price,publication_date,scrap_date
18379715,basic,1750000,for_sale,830,3020,999,3/4/22,2022
19488935,basic,1750000,for_sale,800,2800,609,1/8/23,2023
18382597,basic,1750000,for_sale,750,2240,799,3/5/22,2022
18382320,basic,1750000,for_sale,750,2240,799,3/5/22,2022
18381412,basic,1750000,for_sale,750,2240,799,3/4/22,2022
18381021,basic,1750000,for_sale,750,2240,799,3/4/22,2022
18380978,basic,1750000,for_sale,750,2940,799,3/4/22,2022
18275316,basic,1750000,for_sale,750,2240,799,3/4/22,2022
18275197,basic,1750000,for_sale,750,2240,799,3/4/22,2022
18380656,basic,1750000,for_sale,720,2910,799,3/4/22,2022
18380649,basic,1750000,for_sale,720,2910,799,3/4/22,2022
18380513,plus,1750000,for_sale,720,2210,399.5,3/4/22,2022
18379656,basic,1750000,for_sale,720,2210,799,3/4/22,2022
18379344,basic,1750000,for_sale,640,2130,799,3/4/22,2022
18382505,basic,1750000,for_sale,570,2060,449,3/5/22,2022
18376898,plus,1750000,for_sale,570,2760,224.5,3/4/22,2022
18381069,plus,1750000,for_sale,550,2040,224.5,3/4/22,2022
18380944,plus,1750000,for_sale,550,2740,224.5,3/4/22,2022
18376977,basic,1750000,for_sale,550,2740,449,3/4/22,2022
18382291,basic,1750000,for_sale,530,2020,449,3/5/22,2022
18380464,basic,1750000,for_sale,510,2000,449,3/5/22,2022
18381490,basic,1750000,for_sale,490,1980,449,3/4/22,2022
18376778,basic,1750000,for_sale,490,1980,449,3/4/22,2022
19486156,basic,1775000,for_sale,1200,3700,829,1/5/23,2023
19255622,basic,1775000,for_sale,1000,2800,829,1/6/23,2023
18379037,plus,1775000,for_sale,920,3110,624.5,3/4/22,2022
19489477,basic,1775000,for_sale,800,2900,829,1/9/23,2023
18380873,basic,1780000,for_sale,670,2160,799,3/4/22,2022
18381819,basic,1785000,for_sale,920,3110,1399,3/4/22,2022
19486175,basic,1790000,for_sale,1200,3500,1569,1/5/23,2023
18380404,basic,1790000,for_sale,920,3110,1399,3/4/22,2022
19249916,premium,1795000,for_sale,1400,3700,559.5,1/6/23,2023
19295277,plus,1795000,for_sale,1400,3700,559.5,1/6/23,2023
19301760,premium,1795000,for_sale,1400,3300,559.5,1/6/23,2023
19327179,premium,1795000,for_sale,1400,3300,559.5,1/6/23,2023
19351217,premium,1795000,for_sale,1400,3300,559.5,1/9/23,2023
19451116,basic,1795000,for_sale,1400,3300,1119,1/8/23,2023
19279226,plus,1795000,for_sale,1300,3300,414.5,1/6/23,2023
17702516,basic,1795000,for_sale,1200,3700,1119,1/9/23,2023
18439515,premium,1795000,for_sale,1200,3900,559.5,1/5/23,2023
19214335,basic,1795000,for_sale,1200,3700,829,1/9/23,2023
19302099,premium,1795000,for_sale,1200,3300,559.5,1/6/23,2023
19356155,basic,1795000,for_sale,1200,3900,1119,1/6/23,2023
19463316,plus,1795000,for_sale,1200,3700,414.5,1/6/23,2023
19472078,plus,1795000,for_sale,1200,3500,559.5,1/6/23,2023
19472399,basic,1795000,for_sale,1200,3900,1119,1/6/23,2023
19487062,premium,1795000,for_sale,1200,3900,559.5,1/6/23,2023
19487339,premium,1795000,for_sale,1200,3900,559.5,1/6/23,2023
19487397,basic,1795000,for_sale,1200,3700,1119,1/6/23,2023
19487470,basic,1795000,for_sale,1200,3700,1119,1/7/23,2023
19487780,basic,1795000,for_sale,1200,3700,1119,1/6/23,2023
19488435,plus,1795000,for_sale,1200,3900,559.5,1/7/23,2023
19490016,basic,1795000,for_sale,1200,3700,1119,1/9/23,2023
19304575,basic,1795000,for_sale,1100,3500,829,1/6/23,2023
19461055,basic,1795000,for_sale,1100,3300,829,1/6/23,2023
19481576,plus,1795000,for_sale,1100,3500,414.5,1/5/23,2023
19401455,basic,1795000,for_sale,1000,3200,829,1/7/23,2023
19450436,plus,1795000,for_sale,1000,3200,414.5,1/5/23,2023
19471996,basic,1795000,for_sale,1000,3300,609,1/6/23,2023
19487110,basic,1795000,for_sale,1000,3200,829,1/6/23,2023
19487657,basic,1795000,for_sale,1000,3300,609,1/6/23,2023
19487906,basic,1795000,for_sale,1000,3200,829,1/7/23,2023
19488856,basic,1795000,for_sale,1000,3000,829,1/8/23,2023
19492575,plus,1795000,for_sale,1000,2900,414.5,1/9/23,2023
18382467,basic,1795000,for_sale,920,3110,1249,3/5/22,2022
18381155,plus,1795000,for_sale,920,3110,699.5,3/4/22,2022
18380440,basic,1795000,for_sale,920,3110,1249,3/4/22,2022
18379396,basic,1795000,for_sale,920,3110,1399,3/4/22,2022
18366259,basic,1795000,for_sale,920,3110,1249,3/4/22,2022
18380115,premium,1795000,for_sale,830,3020,499.5,3/4/22,2022
18376735,plus,1795000,for_sale,830,3020,499.5,3/4/22,2022
18375255,plus,1795000,for_sale,830,3020,499.5,3/3/22,2022
18366276,basic,1795000,for_sale,800,2990,999,3/4/22,2022
17886536,premium,1795000,for_sale,750,2240,399.5,3/5/22,2022
18381558,basic,1795000,for_sale,750,2240,799,3/4/22,2022
18381421,basic,1795000,for_sale,750,2240,799,3/4/22,2022
18381135,basic,1795000,for_sale,750,2240,799,3/4/22,2022
18380900,basic,1795000,for_sale,750,2940,799,3/4/22,2022
18380863,basic,1795000,for_sale,750,2940,799,3/4/22,2022
18380733,basic,1795000,for_sale,750,2240,799,3/4/22,2022
18377357,plus,1795000,for_sale,750,2240,399.5,3/4/22,2022
18353875,plus,1795000,for_sale,750,2240,399.5,3/4/22,2022
18180275,basic,1795000,for_sale,750,2940,799,3/4/22,2022
18129077,basic,1795000,for_sale,750,2240,799,3/4/22,2022
18382279,basic,1795000,for_sale,720,2910,799,3/5/22,2022
18381876,basic,1795000,for_sale,720,2910,799,3/4/22,2022
18381817,plus,1795000,for_sale,720,2910,399.5,3/4/22,2022
18381590,basic,1795000,for_sale,720,2910,799,3/4/22,2022
18381582,plus,1795000,for_sale,720,2910,399.5,3/4/22,2022
18381476,basic,1795000,for_sale,720,2210,999,3/4/22,2022
18381268,basic,1795000,for_sale,720,2910,799,3/4/22,2022
18379975,basic,1795000,for_sale,720,2210,999,3/4/22,2022
18379555,basic,1795000,for_sale,720,2910,799,3/4/22,2022
18361995,plus,1795000,for_sale,720,2210,499.5,3/4/22,2022
18349657,plus,1795000,for_sale,720,2210,499.5,3/4/22,2022
18291821,basic,1795000,for_sale,720,2910,799,3/4/22,2022
18381411,basic,1795000,for_sale,570,2060,449,3/4/22,2022
18377240,plus,1795000,for_sale,570,2060,224.5,3/4/22,2022
18381243,basic,1795000,for_sale,550,2040,449,3/4/22,2022
18381343,premium,1795000,for_sale,530,2020,224.5,3/4/22,2022
18343558,plus,1795000,for_sale,530,2720,224.5,3/4/22,2022
18376979,basic,1795000,for_sale,510,2700,449,3/4/22,2022
18376138,plus,1795000,for_sale,490,1980,224.5,3/3/22,2022
18380776,basic,1800000,for_sale,1200,3900,1119,1/6/23,2023
18512877,plus,1800000,for_sale,1200,3900,559.5,1/6/23,2023
18381019,basic,1800000,for_sale,920,3110,1249,3/4/22,2022
18381569,plus,1800000,for_sale,750,2240,399.5,3/4/22,2022
18381510,plus,1800000,for_sale,750,2240,399.5,3/4/22,2022
18178708,basic,1800000,for_sale,720,2910,799,3/4/22,2022
18242597,plus,1800000,for_sale,550,2040,224.5,3/3/22,2022
19274056,basic,1825000,for_sale,1200,3900,1119,1/6/23,2023
18381857,plus,1825000,for_sale,920,3110,624.5,3/4/22,2022
19432636,basic,1845000,for_sale,1000,3400,1399,1/6/23,2023
19188450,plus,1850000,for_sale,1400,3300,559.5,1/5/23,2023
18966880,premium,1850000,for_sale,1300,3500,559.5,1/6/23,2023
19274663,plus,1850000,for_sale,1300,3500,699.5,1/8/23,2023
19460762,basic,1850000,for_sale,1300,3500,1119,1/6/23,2023
19484615,plus,1850000,for_sale,1300,3300,559.5,1/5/23,2023
19033016,basic,1850000,for_sale,1200,3700,1119,1/6/23,2023
19175679,premium,1850000,for_sale,1200,3900,559.5,1/8/23,2023
19293215,plus,1850000,for_sale,1200,3700,414.5,1/6/23,2023
19304276,premium,1850000,for_sale,1200,3900,559.5,1/7/23,2023
19325598,plus,1850000,for_sale,1200,3700,414.5,1/6/23,2023
19333976,basic,1850000,for_sale,1200,3500,1119,1/6/23,2023
19486835,basic,1850000,for_sale,1200,3700,829,1/5/23,2023
19486876,plus,1850000,for_sale,1200,2900,559.5,1/6/23,2023
19487143,plus,1850000,for_sale,1200,3500,559.5,1/6/23,2023
19487595,basic,1850000,for_sale,1200,3900,1119,1/6/23,2023
19489595,basic,1850000,for_sale,1200,3700,829,1/9/23,2023
19316358,basic,1850000,for_sale,1100,3300,829,1/9/23,2023
19343798,plus,1850000,for_sale,1100,3700,414.5,1/6/23,2023
19486896,basic,1850000,for_sale,1100,3500,829,1/6/23,2023
19487164,basic,1850000,for_sale,1100,3500,829,1/6/23,2023
19381215,premium,1850000,for_sale,1000,3400,699.5,1/9/23,2023
19485776,plus,1850000,for_sale,1000,3200,304.5,1/5/23,2023
18379778,plus,1850000,for_sale,920,3110,699.5,3/4/22,2022
18377398,basic,1850000,for_sale,920,3110,1399,3/4/22,2022
18338735,basic,1850000,for_sale,920,3110,1399,3/4/22,2022
19489636,basic,1850000,for_sale,900,3300,609,1/9/23,2023
18261997,basic,1850000,for_sale,890,2380,1249,3/4/22,2022
18381567,basic,1850000,for_sale,800,2990,999,3/4/22,2022
18381319,plus,1850000,for_sale,800,2990,499.5,3/4/22,2022
18382281,basic,1850000,for_sale,750,2240,799,3/5/22,2022
18377535,basic,1850000,for_sale,750,2940,799,3/4/22,2022
18332084,plus,1850000,for_sale,750,2240,399.5,3/4/22,2022
18374836,plus,1850000,for_sale,750,2240,399.5,3/3/22,2022
18381598,plus,1850000,for_sale,720,2910,399.5,3/4/22,2022
18381093,basic,1850000,for_sale,570,2760,449,3/4/22,2022
18381187,basic,1850000,for_sale,530,2020,449,3/4/22,2022
18381816,basic,1850000,for_sale,490,1980,449,3/4/22,2022
18380470,basic,1865000,for_sale,720,2910,799,3/4/22,2022
19373739,premium,1875000,for_sale,1200,3700,414.5,1/7/23,2023
19370515,plus,1875000,for_sale,1100,3300,414.5,1/6/23,2023
18379016,basic,1875000,for_sale,920,3110,1249,3/4/22,2022
19305263,basic,1875000,for_sale,900,3200,609,1/6/23,2023
18376195,plus,1875000,for_sale,750,2240,399.5,3/3/22,2022
18380478,basic,1875000,for_sale,660,2150,799,3/4/22,2022
19482915,premium,1890000,for_sale,1300,3500,559.5,1/5/23,2023
19485996,basic,1890000,for_sale,1200,3900,1119,1/5/23,2023
19064718,plus,1895000,for_sale,1400,3800,559.5,1/9/23,2023
18911441,basic,1895000,for_sale,1300,3500,1399,1/6/23,2023
19326339,plus,1895000,for_sale,1300,3500,699.5,1/5/23,2023
19482795,plus,1895000,for_sale,1300,3500,699.5,1/5/23,2023
19489635,basic,1895000,for_sale,1300,3500,1399,1/9/23,2023
18449096,plus,1895000,for_sale,1200,3300,559.5,1/8/23,2023
19040219,plus,1895000,for_sale,1200,3700,559.5,1/6/23,2023
19210896,plus,1895000,for_sale,1200,3700,559.5,1/6/23,2023
19325800,basic,1895000,for_sale,1200,3700,1119,1/6/23,2023
19350575,premium,1895000,for_sale,1200,3700,559.5,1/5/23,2023
19436596,basic,1895000,for_sale,1200,3900,1119,1/6/23,2023
19467139,basic,1895000,for_sale,1200,3700,829,1/6/23,2023
19483577,plus,1895000,for_sale,1200,3700,559.5,1/5/23,2023
19485715,plus,1895000,for_sale,1200,3900,559.5,1/5/23,2023
19487037,plus,1895000,for_sale,1200,3300,414.5,1/6/23,2023
19487196,plus,1895000,for_sale,1200,3900,559.5,1/6/23,2023
19487216,basic,1895000,for_sale,1200,3900,1119,1/6/23,2023
19487259,plus,1895000,for_sale,1200,3700,559.5,1/6/23,2023
19487505,plus,1895000,for_sale,1200,3900,559.5,1/6/23,2023
19487881,plus,1895000,for_sale,1200,3700,559.5,1/6/23,2023
19488157,basic,1895000,for_sale,1200,3500,1119,1/9/23,2023
19491075,basic,1895000,for_sale,1200,3800,829,1/9/23,2023
19491535,premium,1895000,for_sale,1200,3500,559.5,1/9/23,2023
19462400,basic,1895000,for_sale,1100,3300,829,1/6/23,2023
19484298,plus,1895000,for_sale,1100,3600,559.5,1/5/23,2023
19487843,premium,1895000,for_sale,1100,3500,414.5,1/6/23,2023
19183097,basic,1895000,for_sale,1000,3200,1119,1/9/23,2023
19325777,basic,1895000,for_sale,1000,3600,829,1/6/23,2023
19426435,premium,1895000,for_sale,1000,3400,699.5,1/5/23,2023
19428575,basic,1895000,for_sale,1000,3600,829,1/5/23,2023
19441076,premium,1895000,for_sale,1000,2800,414.5,1/6/23,2023
19460739,basic,1895000,for_sale,1000,3200,829,1/6/23,2023
19483515,premium,1895000,for_sale,1000,3200,414.5,1/5/23,2023
18382522,plus,1895000,for_sale,920,3110,624.5,3/5/22,2022
18371338,basic,1895000,for_sale,920,2410,1249,3/5/22,2022
18381256,plus,1895000,for_sale,920,3110,624.5,3/4/22,2022
18381141,basic,1895000,for_sale,920,3110,1249,3/4/22,2022
18381081,basic,1895000,for_sale,920,3110,1399,3/4/22,2022
18354546,plus,1895000,for_sale,920,3110,624.5,3/4/22,2022
18335836,premium,1895000,for_sale,920,2410,624.5,3/4/22,2022
10626376,basic,1895000,for_sale,920,3110,1399,3/4/22,2022
18373556,plus,1895000,for_sale,920,3110,624.5,3/3/22,2022
18361916,plus,1895000,for_sale,920,3110,624.5,3/3/22,2022
18377895,basic,1895000,for_sale,890,2380,1249,3/4/22,2022
18380989,basic,1895000,for_sale,830,2320,999,3/4/22,2022
18380541,basic,1895000,for_sale,830,3020,999,3/4/22,2022
18377256,plus,1895000,for_sale,830,2320,499.5,3/4/22,2022
18347615,premium,1895000,for_sale,830,3020,499.5,3/4/22,2022
18225577,basic,1895000,for_sale,830,2320,999,3/4/22,2022
18381645,basic,1895000,for_sale,800,2990,999,3/4/22,2022
18382801,basic,1895000,for_sale,750,2940,799,3/6/22,2022
18382596,plus,1895000,for_sale,750,2940,399.5,3/5/22,2022
18382361,plus,1895000,for_sale,750,2240,399.5,3/5/22,2022
18381167,basic,1895000,for_sale,750,2240,799,3/4/22,2022
18381096,premium,1895000,for_sale,750,2240,399.5,3/4/22,2022
18380757,basic,1895000,for_sale,750,2240,799,3/4/22,2022
18380707,plus,1895000,for_sale,750,2240,399.5,3/4/22,2022
18380588,basic,1895000,for_sale,750,2240,799,3/4/22,2022
18380355,plus,1895000,for_sale,750,2240,399.5,3/4/22,2022
18379517,basic,1895000,for_sale,750,2940,799,3/4/22,2022
18379501,basic,1895000,for_sale,750,2940,799,3/4/22,2022
18379435,basic,1895000,for_sale,750,2240,799,3/4/22,2022
18379221,basic,1895000,for_sale,750,2940,799,3/4/22,2022
18379137,basic,1895000,for_sale,750,2240,799,3/4/22,2022
18371297,plus,1895000,for_sale,750,2240,399.5,3/4/22,2022
18381004,basic,1895000,for_sale,720,2210,999,3/5/22,2022
18381579,plus,1895000,for_sale,720,2210,499.5,3/4/22,2022
18381323,plus,1895000,for_sale,720,2910,399.5,3/4/22,2022
18381089,basic,1895000,for_sale,720,2210,999,3/4/22,2022
18381085,basic,1895000,for_sale,720,2910,799,3/4/22,2022
18380818,basic,1895000,for_sale,720,2910,799,3/4/22,2022
18356180,basic,1895000,for_sale,720,2210,999,3/4/22,2022
18179376,basic,1895000,for_sale,720,2210,999,3/4/22,2022
18105756,basic,1895000,for_sale,720,2910,799,3/4/22,2022
18343096,plus,1895000,for_sale,720,2910,399.5,3/3/22,2022
18306839,basic,1895000,for_sale,690,2180,799,3/4/22,2022
17629897,plus,1895000,for_sale,660,2150,399.5,3/4/22,2022
18374336,plus,1895000,for_sale,660,2850,399.5,3/3/22,2022
18372336,plus,1895000,for_sale,660,2150,399.5,3/3/22,2022
18347317,plus,1895000,for_sale,570,2060,399.5,3/3/22,2022
18379877,basic,1895000,for_sale,530,2020,449,3/4/22,2022
18375876,plus,1895000,for_sale,530,2020,224.5,3/3/22,2022
18381433,basic,1895000,for_sale,510,2000,449,3/4/22,2022
19428915,basic,1900000,for_sale,1200,3900,1119,1/6/23,2023
19049335,basic,1900000,for_sale,1100,3500,829,1/5/23,2023
18527275,basic,1900000,for_sale,1000,3000,829,1/9/23,2023
19489196,basic,1900000,for_sale,1000,3200,1399,1/9/23,2023
17071056,plus,1900000,for_sale,920,3110,624.5,3/4/22,2022
19485796,basic,1900000,for_sale,900,3200,829,1/5/23,2023
18380599,basic,1900000,for_sale,720,2910,799,3/4/22,2022
18179765,basic,1900000,for_sale,720,2910,799,3/4/22,2022
18374196,plus,1900000,for_sale,550,2040,224.5,3/3/22,2022
18377396,basic,1900000,for_sale,510,2000,449,3/4/22,2022
19491455,plus,1925000,for_sale,1200,3500,559.5,1/9/23,2023
18381308,basic,1925000,for_sale,720,2910,799,3/4/22,2022
17490495,basic,1925000,for_sale,720,2910,799,3/4/22,2022
18380474,basic,1945000,for_sale,490,1980,449,3/4/22,2022
19487748,plus,1949000,for_sale,1200,3500,559.5,1/7/23,2023
19483875,plus,1950000,for_sale,1500,3500,559.5,1/5/23,2023
19348878,premium,1950000,for_sale,1300,3500,559.5,1/6/23,2023
19491976,basic,1950000,for_sale,1300,3300,829,1/9/23,2023
18506776,basic,1950000,for_sale,1200,3700,829,1/6/23,2023
18648836,plus,1950000,for_sale,1200,3900,559.5,1/6/23,2023
18775596,premium,1950000,for_sale,1200,3900,559.5,1/6/23,2023
18949096,basic,1950000,for_sale,1200,3900,1119,1/9/23,2023
19324864,plus,1950000,for_sale,1200,3900,559.5,1/6/23,2023
19410035,plus,1950000,for_sale,1200,3900,559.5,1/5/23,2023
19487160,basic,1950000,for_sale,1200,3900,1119,1/6/23,2023
18994570,basic,1950000,for_sale,1100,3300,829,1/6/23,2023
19487545,basic,1950000,for_sale,1100,2700,1119,1/6/23,2023
19488198,basic,1950000,for_sale,1100,3600,1119,1/7/23,2023
18382261,plus,1950000,for_sale,920,3110,624.5,3/5/22,2022
18382516,basic,1950000,for_sale,890,2380,1249,3/5/22,2022
18380722,basic,1950000,for_sale,830,2320,999,3/4/22,2022
11649176,basic,1950000,for_sale,800,2990,999,3/4/22,2022
18381518,plus,1950000,for_sale,750,2240,399.5,3/4/22,2022
18379537,basic,1950000,for_sale,750,2940,799,3/4/22,2022
18364015,basic,1950000,for_sale,750,2940,799,3/4/22,2022
18380574,basic,1950000,for_sale,720,2910,799,3/4/22,2022
18379079,basic,1950000,for_sale,720,2210,799,3/4/22,2022
18381722,basic,1950000,for_sale,660,2150,799,3/5/22,2022
18382662,basic,1950000,for_sale,550,2740,449,3/5/22,2022
18381379,basic,1950000,for_sale,550,2040,449,3/4/22,2022
18380751,basic,1950000,for_sale,530,2020,449,3/4/22,2022
18380666,basic,1950000,for_sale,530,2020,449,3/4/22,2022
18380468,plus,1950000,for_sale,530,2720,224.5,3/4/22,2022
18380035,basic,1950000,for_sale,490,1980,449,3/4/22,2022
19487015,plus,1960000,for_sale,1100,3300,414.5,1/6/23,2023
19487705,basic,1975000,for_sale,1500,3500,1399,1/6/23,2023
19487359,premium,1975000,for_sale,1300,3500,559.5,1/6/23,2023
19343735,basic,1975000,for_sale,1000,2800,609,1/5/23,2023
19464199,basic,1975000,for_sale,1000,3200,1399,1/5/23,2023
19485977,basic,1975000,for_sale,1000,3300,1119,1/5/23,2023
18381478,basic,1975000,for_sale,800,2290,999,3/4/22,2022
18376717,basic,1975000,for_sale,750,2240,799,3/4/22,2022
18382283,plus,1975000,for_sale,690,2180,399.5,3/5/22,2022
18377517,basic,1975000,for_sale,570,2060,449,3/4/22,2022
18375875,plus,1975000,for_sale,570,2060,224.5,3/4/22,2022
18296196,basic,1975000,for_sale,550,2040,449,3/4/22,2022
18805495,basic,1990000,for_sale,1200,3900,1119,1/9/23,2023
19487083,basic,1990000,for_sale,1200,3500,1569,1/6/23,2023
19487355,basic,1990000,for_sale,1200,3300,1119,1/6/23,2023
18379475,plus,1990000,for_sale,920,3110,699.5,3/4/22,2022
18379039,basic,1990000,for_sale,550,2040,449,3/4/22,2022
19462837,plus,1995000,for_sale,1500,3500,699.5,1/6/23,2023
18865218,plus,1995000,for_sale,1400,3500,559.5,1/5/23,2023
19148996,plus,1995000,for_sale,1400,3700,559.5,1/7/23,2023
19487356,basic,1995000,for_sale,1400,3300,1119,1/6/23,2023
19487938,plus,1995000,for_sale,1400,3500,559.5,1/7/23,2023
18676295,basic,1995000,for_sale,1300,3500,1399,1/8/23,2023
19096099,basic,1995000,for_sale,1300,3500,1119,1/6/23,2023
19426575,plus,1995000,for_sale,1300,3500,559.5,1/6/23,2023
19488199,basic,1995000,for_sale,1300,3300,1119,1/7/23,2023
17628416,basic,1995000,for_sale,1200,3500,1569,1/9/23,2023
18945297,plus,1995000,for_sale,1200,3500,414.5,1/6/23,2023
18957237,basic,1995000,for_sale,1200,3900,1119,1/6/23,2023
19092596,plus,1995000,for_sale,1200,3800,414.5,1/8/23,2023
19262418,plus,1995000,for_sale,1200,3500,559.5,1/8/23,2023
19277837,premium,1995000,for_sale,1200,3700,559.5,1/5/23,2023
19324522,premium,1995000,for_sale,1200,3500,559.5,1/9/23,2023
19325337,basic,1995000,for_sale,1200,3900,1119,1/5/23,2023
19341235,basic,1995000,for_sale,1200,3900,1119,1/6/23,2023
19399800,basic,1995000,for_sale,1200,3500,1119,1/6/23,2023
19410675,basic,1995000,for_sale,1200,3500,1119,1/6/23,2023
19448776,plus,1995000,for_sale,1200,3100,699.5,1/5/23,2023
19455397,basic,1995000,for_sale,1200,3900,1119,1/6/23,2023
19459195,plus,1995000,for_sale,1200,3500,559.5,1/6/23,2023
19471315,plus,1995000,for_sale,1200,3500,559.5,1/8/23,2023
19483175,premium,1995000,for_sale,1200,3700,559.5,1/5/23,2023
19485976,plus,1995000,for_sale,1200,3700,559.5,1/5/23,2023
19487156,plus,1995000,for_sale,1200,3500,559.5,1/6/23,2023
19487161,basic,1995000,for_sale,1200,3900,1119,1/6/23,2023
19487260,premium,1995000,for_sale,1200,3900,559.5,1/6/23,2023
19487341,plus,1995000,for_sale,1200,3900,559.5,1/6/23,2023
19487601,plus,1995000,for_sale,1200,3900,559.5,1/6/23,2023
19487731,plus,1995000,for_sale,1200,3700,559.5,1/7/23,2023
19488115,plus,1995000,for_sale,1200,3900,559.5,1/7/23,2023
19488477,basic,1995000,for_sale,1200,3500,1119,1/7/23,2023
19489616,plus,1995000,for_sale,1200,3700,559.5,1/9/23,2023
19492695,basic,1995000,for_sale,1200,3900,1119,1/9/23,2023
18985678,premium,1995000,for_sale,1100,3300,414.5,1/5/23,2023
19069216,basic,1995000,for_sale,1100,3300,829,1/5/23,2023
19285335,plus,1995000,for_sale,1100,3600,414.5,1/5/23,2023
19482135,plus,1995000,for_sale,1100,3300,414.5,1/5/23,2023
19486036,plus,1995000,for_sale,1100,3500,414.5,1/6/23,2023
19487478,plus,1995000,for_sale,1100,3300,414.5,1/6/23,2023
19487541,basic,1995000,for_sale,1100,3600,829,1/6/23,2023
19488279,basic,1995000,for_sale,1100,3600,1119,1/8/23,2023
19492295,basic,1995000,for_sale,1100,3300,829,1/9/23,2023
16422275,basic,1995000,for_sale,1000,3000,829,1/9/23,2023
18807755,plus,1995000,for_sale,1000,3400,699.5,1/9/23,2023
19141798,basic,1995000,for_sale,1000,3200,829,1/7/23,2023
19305231,basic,1995000,for_sale,1000,3600,829,1/6/23,2023
19306198,plus,1995000,for_sale,1000,3200,414.5,1/6/23,2023
19356495,basic,1995000,for_sale,1000,3000,829,1/9/23,2023
19465976,basic,1995000,for_sale,1000,2800,609,1/9/23,2023
19483315,premium,1995000,for_sale,1000,3200,414.5,1/5/23,2023
19487058,premium,1995000,for_sale,1000,2800,414.5,1/6/23,2023
19487648,basic,1995000,for_sale,1000,3400,1399,1/6/23,2023
19487876,basic,1995000,for_sale,1000,3400,1399,1/6/23,2023
18382639,basic,1995000,for_sale,920,3110,1249,3/5/22,2022
18382458,plus,1995000,for_sale,920,3110,624.5,3/5/22,2022
18382381,basic,1995000,for_sale,920,3110,1249,3/5/22,2022
18381347,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
18381214,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
18381203,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
18381065,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
18381048,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
18380738,plus,1995000,for_sale,920,3110,624.5,3/4/22,2022
18380677,plus,1995000,for_sale,920,3110,699.5,3/4/22,2022
18379436,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
18379139,plus,1995000,for_sale,920,3110,699.5,3/4/22,2022
18378055,plus,1995000,for_sale,920,3110,624.5,3/4/22,2022
18377255,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
18377115,plus,1995000,for_sale,920,3110,699.5,3/4/22,2022
18332148,basic,1995000,for_sale,920,3110,1249,3/4/22,2022
17360375,basic,1995000,for_sale,920,3110,1399,3/4/22,2022
16369475,basic,1995000,for_sale,920,2410,1249,3/4/22,2022
18375841,plus,1995000,for_sale,920,3110,624.5,3/3/22,2022
18381971,basic,1995000,for_sale,890,3080,1249,3/5/22,2022
18381647,plus,1995000,for_sale,890,3080,624.5,3/4/22,2022
18381546,basic,1995000,for_sale,890,3080,1249,3/4/22,2022
18380635,basic,1995000,for_sale,890,2380,1249,3/4/22,2022
18053942,plus,1995000,for_sale,890,3080,624.5,3/4/22,2022
18266515,basic,1995000,for_sale,860,2350,1249,3/5/22,2022
18381369,plus,1995000,for_sale,860,2350,624.5,3/4/22,2022
18382563,basic,1995000,for_sale,830,2320,999,3/5/22,2022
18382426,plus,1995000,for_sale,830,2320,499.5,3/5/22,2022
18382257,basic,1995000,for_sale,830,3020,999,3/5/22,2022
18381641,plus,1995000,for_sale,830,3020,499.5,3/4/22,2022
18381400,plus,1995000,for_sale,830,3020,499.5,3/4/22,2022
18380959,plus,1995000,for_sale,830,2320,499.5,3/4/22,2022
18380894,plus,1995000,for_sale,830,2320,499.5,3/4/22,2022
18380427,basic,1995000,for_sale,830,2320,999,3/4/22,2022
18359575,basic,1995000,for_sale,830,2320,999,3/4/22,2022
18374718,premium,1995000,for_sale,830,2320,499.5,3/3/22,2022
18383135,basic,1995000,for_sale,800,2990,999,3/6/22,2022
18382560,basic,1995000,for_sale,800,2990,999,3/5/22,2022
18381007,basic,1995000,for_sale,800,2990,999,3/4/22,2022
18380929,plus,1995000,for_sale,800,2990,499.5,3/4/22,2022
18380765,premium,1995000,for_sale,800,2990,499.5,3/4/22,2022
18379219,basic,1995000,for_sale,800,2990,999,3/4/22,2022
18377636,basic,1995000,for_sale,800,2990,999,3/4/22,2022
18381341,plus,1995000,for_sale,750,2240,399.5,3/4/22,2022
18381147,basic,1995000,for_sale,750,2940,799,3/4/22,2022
18380487,plus,1995000,for_sale,750,2940,399.5,3/4/22,2022
18380399,basic,1995000,for_sale,750,2240,799,3/4/22,2022
18376995,basic,1995000,for_sale,750,2240,799,3/4/22,2022
18376615,plus,1995000,for_sale,750,2940,399.5,3/4/22,2022
18366317,basic,1995000,for_sale,750,2240,799,3/4/22,2022
18354743,basic,1995000,for_sale,750,2940,799,3/4/22,2022
18346956,basic,1995000,for_sale,750,2240,799,3/4/22,2022
18381377,basic,1995000,for_sale,720,2210,799,3/4/22,2022
18381321,basic,1995000,for_sale,720,2910,799,3/4/22,2022
18381238,premium,1995000,for_sale,720,2210,399.5,3/4/22,2022
18380892,plus,1995000,for_sale,720,2210,499.5,3/4/22,2022
18380767,plus,1995000,for_sale,720,2910,399.5,3/4/22,2022
